gender,fav_number,tweet_count,retweet_count,sidebar_hue,sidebar_sat,sidebar_value,link_hue,link_sat,link_value,,
1,22816,15351,0,200,19,92.9,15.3,97.8,53.3,,
1,22779,129115,1,0,0,100,196,100,70.6,,
1,22736,87483,0,0,96.8,48.6,196,100,70.6,,
1,22710,51112,0,201.5,53.7,85.5,212.9,100,100,,
0,22666,176108,0,216.5,32,96.9,205.9,18.1,80,,
0,22645,26873,0,200,19,92.9,351.9,30.2,96.1,,
0,22635,21181,0,200,19,92.9,200.5,100,16.1,,
0,22633,36380,0,0,0,100,265.9,50,80,,
0,22633,36380,0,0,0,100,206.1,11.9,76.1,,
0,22633,36380,0,0,0,100,206.1,11.9,76.1,,
1,22529,1029,0,0,0,87.5,196,100,70.6,,
0,22497,174730,0,0,0,0,0,0,0,,
1,22415,5020,0,200,19,92.9,26.5,74.8,80.8,,
1,22402,22334,0,0,0,100,196,100,70.6,,
1,22400,35152,0,156,3.4,57.3,300,7.7,5.1,,
0,22369,32457,0,200,19,92.9,0,0,0,,
1,22305,106831,0,0,0,100,0,98,100,,
1,22300,28102,0,0,0,100,196,100,70.6,,
1,22281,25345,0,0,0,0,196,100,70.6,,
0,22272,50882,0,0,0,0,300,96.8,62,,
0,22244,28109,0,200,19,92.9,196,100,70.6,,
0,22218,69633,0,0,0,100,196,100,70.6,,
1,22204,44635,0,0,0,100,196,100,70.6,,
0,22204,36205,0,200,19,92.9,196,100,70.6,,
0,22197,64760,1,0,0,100,109.9,36.3,83.1,,
0,22197,64760,0,0,0,100,196,100,70.6,,
1,22169,11751,0,0,0,100,168,98,96.1,,
0,22117,26333,0,200,19,92.9,350,98,98,,
1,22098,10506,0,178.3,67.3,60,196,100,70.6,,
0,22094,33466,0,0,0,100,351.9,30.2,96.1,,
0,22086,53529,0,0,0,0,24.1,68.3,47.1,,
1,22070,46947,0,0,0,100,265.9,100,100,,
1,22068,20657,0,0,0,0,344.7,79.3,81.6,,
1,22052,8721,0,0,0,0,196,100,70.6,,
1,22044,30119,0,200,19,92.9,321.1,50.2,100,,
1,22034,26005,0,0,0,100,196,100,70.6,,
0,22011,27140,0,200,19,92.9,200,13.6,8.6,,
1,21976,181248,0,0,0,0,196,100,70.6,,
0,21958,30822,0,0,0,0,0,100,100,,
0,21933,19342,0,200,19,92.9,0,0,0,,
1,21870,22252,0,200,19,92.9,0,0,0,,
1,21864,30134,0,200,19,92.9,196,100,70.6,,
1,21817,96541,0,0,0,100,196,100,70.6,,
1,21803,119568,0,0,0,100,240,100,100,,
1,21794,26177,0,220,20,11.8,0,80,3.9,,
1,21649,65692,0,0,0,100,0,100,100,,
1,21640,39523,0,0,0,74.9,196,100,70.6,,
1,21593,141737,0,156.4,17.9,72.2,196,100,70.6,,
1,21567,39141,0,200,19,92.9,196,100,70.6,,
0,21554,101547,0,0,0,100,194.1,80.3,93.7,,
0,21537,26618,1,193.3,7.6,92.9,344.7,79.3,81.6,,
1,21507,26717,0,0,0,0,352.5,79.2,86.7,,
0,21499,275889,0,0,0,100,22.7,70.7,61.6,,
1,21474,3794,0,218.5,23,90.2,196,100,70.6,,
1,21462,19227,0,0,0,0,0,0,0,,
1,21441,129740,0,0,0,100,17.2,75.2,98,,
0,21441,4562,0,0,0,0,42.8,69.8,100,,
0,21439,226474,0,0,0,93.3,252,81.8,83.9,,
0,21401,13905,0,200,19,92.9,46.1,81.9,91,,
1,21313,3730,0,200,19,92.9,196,100,70.6,,
0,21269,47284,0,200,19,92.9,356.2,100,31.4,,
1,21246,29459,0,0,0,100,194.1,80.3,93.7,,
1,21235,10749,0,200,19,92.9,351.9,30.2,96.1,,
1,21216,17520,0,0,0,100,206.1,11.9,76.1,,
1,21128,15105,0,0,0,100,196,100,70.6,,
0,21113,24053,1,200,19,92.9,352.5,79.2,86.7,,
1,21107,6604,0,200,19,92.9,206.7,47.6,90.6,,
1,20963,5195,0,0,0,100,351.9,30.2,96.1,,
0,20918,4291,0,183.8,57.3,86.3,196,100,70.6,,
1,20880,12068,0,200,19,92.9,117.1,51.2,32.2,,
0,20837,54691,0,31.8,72.5,35.7,353.3,61.5,91.8,,
1,20827,7035,0,0,0,0,80.7,96.4,32.9,,
1,20813,17426,0,200,19,92.9,270.9,91.9,67.8,,
0,20785,12483,6,0,0,100,195,100,80,,
1,20754,44841,0,0,0,0,12,100,100,,
0,20747,7770,0,0,0,100,196,100,70.6,,
1,20728,79771,0,0,0,100,196.4,61.1,7.1,,
1,20722,33912,0,0,0,100,196,100,70.6,,
1,20686,17217,0,200,19,92.9,196,100,70.6,,
1,20647,3640,0,0,0,41.2,206,45.2,98,,
0,20641,18477,0,0,0,0,15.3,97.8,53.3,,
1,20621,17137,0,0,0,100,196,100,70.6,,
1,20604,65663,0,0,0,0,352.5,79.2,86.7,,
0,20585,17463,0,200,19,92.9,196,100,70.6,,
0,20551,1217,0,0,0,0,0,92.3,82,,
1,20550,23702,0,0,0,100,110.1,92.6,63.9,,
0,20516,64309,1,0,0,100,313.9,74,98,,
0,20509,6154,0,183.8,19.3,65.1,340,66.9,94.9,,
0,20497,13829,0,0,0,0,196,100,70.6,,
1,20495,15991,0,0,0,0,196,100,70.6,,
1,20494,23704,0,200,19,92.9,190.4,100,72.5,,
1,20473,38191,0,200,19,92.9,196,100,70.6,,
0,20450,19308,0,300,90.2,63.9,351.9,30.2,96.1,,
1,20439,48183,0,200,19,92.9,40.6,16.2,74.9,,
1,20434,63303,0,0,0,0,352,90.2,72.2,,
0,20418,32314,0,0,0,0,188.9,32,66.3,,
1,20397,85994,0,0,0,0,265.9,50,80,,
1,20353,38588,0,296.6,33.3,41.2,0,0,0,,
1,20345,18686,0,0,0,0,110.1,58.6,56.9,,
1,20344,11794,0,0,0,100,175,93.9,90.2,,
0,20331,4607,0,200,19,92.9,0,0,0,,
0,20276,13773,0,200,19,92.9,196,100,70.6,,
0,20267,20848,0,200,19,92.9,110.1,58.6,56.9,,
1,20219,27215,0,48,7.9,74.1,227.1,100,100,,
1,20169,42661,0,0,0,0,196,100,70.6,,
0,20145,34844,0,200,19,92.9,0,90.2,92.2,,
1,20128,29559,0,200,19,92.9,265.9,50,80,,
0,20105,57654,0,0,0,100,196,100,70.6,,
0,20105,57654,0,0,0,100,0,0,0,,
1,20031,25803,0,0,0,93.3,0,87.3,21.6,,
1,20004,17462,0,200,19,92.9,352.5,79.2,86.7,,
0,19933,80469,0,0,0,100,15.3,97.8,53.3,,
1,19932,6947,0,200,19,92.9,20,44.1,96.1,,
1,19897,70530,0,0,0,100,340.1,93.9,70.6,,
1,19885,1218,0,200,19,92.9,196,100,70.6,,
0,19883,9031,0,0,0,0,265.9,50,80,,
1,19882,29140,0,200,19,92.9,196,100,70.6,,
1,19876,20452,0,200,19,92.9,0,0,20,,
1,19872,89108,0,0,0,0,196,100,70.6,,
0,19867,27594,0,200,19,92.9,351.9,30.2,96.1,,
0,19842,59465,0,0,0,100,17.2,75.2,98,,
0,19766,18509,0,183.8,57.3,86.3,329.7,100,70.6,,
1,19749,48419,0,85.7,40.1,61.6,109.9,36.3,83.1,,
0,19705,87970,0,0,0,0,27.9,96.7,94.9,,
1,19695,24200,0,200,19,92.9,196,100,70.6,,
1,19687,18164,0,0,0,0,196,100,70.6,,
1,19662,8544,0,200,19,92.9,265.9,50,80,,
0,19659,44620,0,220,20,11.8,196,100,70.6,,
0,19570,30560,0,0,0,100,0,100,100,,
0,19515,20458,0,0,0,0,196,100,70.6,,
1,19514,32628,0,0,0,100,206.2,72.8,85.1,,
0,19476,104574,0,216.5,32,96.9,206.1,11.9,76.1,,
1,19469,28788,0,0,0,100,196,100,70.6,,
1,19456,11057,0,200,19,92.9,196,100,70.6,,
0,19454,59478,0,0,0,100,344.7,79.3,81.6,,
1,19435,90228,0,0,0,0,80.7,96.4,32.9,,
1,19358,61704,0,54.9,32.2,100,196,100,70.6,,
0,19357,17575,1,200,19,92.9,196,100,70.6,,
1,19341,23684,0,0,0,100,196,100,70.6,,
0,19326,1923,0,200,19,92.9,196,100,70.6,,
1,19317,170543,0,0,0,100,196,100,70.6,,
1,19292,14431,0,200,19,92.9,176.9,100,100,,
1,19276,13344,0,193.3,7.6,92.9,0,100,100,,
1,19243,44142,0,200,19,92.9,190.4,100,72.5,,
1,19232,17954,0,0,0,0,0,0,0,,
0,19211,69004,0,0,0,100,196,100,70.6,,
1,19166,44914,0,0,0,0,304,98.3,71,,
0,19161,50604,0,0,0,100,0,0,0,,
1,19135,42027,0,0,0,0,0,0,0,,
0,19131,29901,0,201.5,53.7,85.5,352.5,79.2,86.7,,
1,19128,56472,0,200,19,92.9,206.1,11.9,76.1,,
1,19123,23732,0,0,0,0,196.8,84.4,78,,
1,19023,36004,0,0,0,100,344.7,79.3,81.6,,
1,18965,64311,0,0,0,100,0,75.9,34.1,,
0,18964,35181,0,183.8,57.3,86.3,190.4,100,72.5,,
0,18964,35180,0,183.8,57.3,86.3,0,100,100,,
1,18918,6597,0,241.9,76.9,94.9,196,100,70.6,,
1,18903,28298,0,0,0,0,196,100,70.6,,
1,18899,33642,0,0,0,100,196,100,70.6,,
0,18843,14634,0,0,0,100,223.1,94.7,96.9,,
1,18804,5091,0,0,0,0,324.1,100,72.2,,
0,18788,64381,0,0,0,100,340,75,80,,
1,18751,10271,0,0,0,0,0,0,0,,
0,18723,86865,0,0,0,0,196,100,70.6,,
1,18718,46074,0,0,0,100,196,100,70.6,,
1,18698,22930,0,0,0,100,351.9,30.2,96.1,,
1,18694,20114,0,0,0,100,196,100,70.6,,
0,18682,30457,0,0,0,93.3,196,100,70.6,,
1,18673,41305,0,0,0,93.3,265.9,50,80,,
0,18656,94963,0,0,0,100,196,100,70.6,,
0,18647,108083,0,0,0,100,196,100,70.6,,
0,18616,18880,1,200,19,92.9,329.1,34,38,,
1,18606,87327,0,54.9,32.2,100,196,100,70.6,,
1,18606,11508,0,33.6,41.9,85.1,206.2,72.8,85.1,,
0,18603,4358,0,200,19,92.9,196,100,70.6,,
1,18544,38426,0,0,0,100,196,100,70.6,,
1,18538,2127,0,0,0,0,190,50,80,,
0,18529,37812,0,0,0,0,196,100,70.6,,
1,18437,5498,0,0,0,0,322.8,100,100,,
0,18433,144710,0,0,0,100,265.9,50,80,,
1,18407,32471,0,0,0,100,196,100,70.6,,
1,18385,9745,0,0,0,100,194.1,80.3,93.7,,
0,18334,92760,0,0,0,100,0,0,0,,
1,18322,54433,0,0,0,0,342.9,100,70.2,,
0,18303,57204,0,0,0,100,17.2,75.2,98,,
1,18236,20244,0,0,0,100,194.1,80.3,93.7,,
0,18233,21353,0,0,0,100,196,100,70.6,,
0,18188,114716,0,0,0,0,0,0,0,,
1,18171,39578,0,200,19,92.9,196.8,84.4,78,,
1,18167,32077,0,200,19,92.9,169.9,80.2,92.9,,
1,18165,22925,0,0,0,0,206.1,11.9,76.1,,
0,18160,10532,0,0,0,100,110.1,58.6,56.9,,
0,18142,47586,0,0,0,0,0,0,0,,
0,18136,28529,0,200,19,92.9,0,100,60,,
0,18120,95346,0,0,0,100,0,0,0,,
1,18112,87404,0,0,0,100,0,100,100,,
0,18111,15197,0,0,0,0,196,100,70.6,,
0,18107,2170,0,0,0,100,196,100,70.6,,
0,18070,79428,0,0,0,93.3,196,100,70.6,,
1,17995,10903,0,200,19,92.9,206.1,11.9,76.1,,
1,17929,26740,0,220,20,11.8,196,100,70.6,,
1,17907,21115,0,200,19,92.9,351.9,30.2,96.1,,
0,17901,155674,0,200,19,92.9,196,100,70.6,,
0,17833,14938,0,200,19,92.9,7.3,71.8,98.8,,
1,17812,47762,0,198,16.8,93.3,196,100,70.6,,
1,17809,31323,0,200,19,92.9,196,100,70.6,,
1,17798,13945,0,0,0,100,351.9,30.2,96.1,,
0,17796,37391,0,200,19,92.9,196,100,70.6,,
1,17756,27730,0,193.3,7.6,92.9,265.9,50,80,,
1,17756,27730,0,193.3,7.6,92.9,206,45.2,98,,
1,17752,23042,0,0,0,100,55,92.8,92.2,,
0,17728,58885,0,0,0,0,340,75,80,,
1,17708,29229,0,200,19,92.9,206.1,11.9,76.1,,
1,17707,50142,0,0,0,93.3,196,100,70.6,,
0,17704,101552,0,0,0,100,194.1,80.3,93.7,,
1,17604,15047,0,200,19,92.9,196,100,70.6,,
1,17586,19777,0,200,19,92.9,0,98,100,,
1,17566,29410,0,0,0,100,0,0,0,,
1,17565,29409,0,0,0,100,206.2,72.8,85.1,,
1,17551,36361,0,200,19,92.9,311,46.8,87.1,,
1,17534,24709,0,0,0,41.2,0,0,0,,
1,17518,23820,0,0,0,100,351.9,30.2,96.1,,
0,17510,583,0,0,0,0,196,100,70.6,,
1,17505,47947,0,0,0,0,290.1,100,100,,
1,17491,39827,0,200,19,92.9,0,100,100,,
1,17488,59870,0,0,0,100,212,100,100,,
1,17482,44604,0,0,0,0,0,0,60,,
1,17475,74276,0,0,0,0,32.9,100,100,,
0,17468,198930,0,200,19,92.9,194.1,80.3,93.7,,
1,17443,87336,0,0,0,93.3,195,100,80,,
1,17414,6298,0,0,0,100,352.5,79.2,86.7,,
0,17408,143899,0,216.5,32,96.9,205.2,100,71,,
0,17408,143899,0,216.5,32,96.9,199.1,100,70.2,,
1,17405,89181,0,0,0,100,195,100,80,,
1,17405,89181,0,0,0,100,265.9,50,80,,
1,17400,50127,0,0,0,100,196,100,70.6,,
0,17387,65455,0,0,0,100,196,100,70.6,,
0,17375,33696,0,0,0,93.3,190.4,100,72.5,,
0,17262,43710,0,0,0,100,180,16.7,21.2,,
0,17244,140891,0,0,0,100,0,100,60,,
1,17239,16157,0,0,0,0,196,100,70.6,,
1,17230,72073,0,0,0,0,300,30.8,40.8,,
1,17225,9469,1,0,0,0,281.9,94.7,67.1,,
0,17217,53364,0,200,19,92.9,352.5,79.2,86.7,,
1,17201,41193,0,200,19,92.9,194.1,80.3,93.7,,
1,17201,41193,0,200,19,92.9,196,100,70.6,,
1,17189,24991,0,0,34.9,100,196,100,70.6,,
1,17185,41824,0,0,0,100,206.1,11.9,76.1,,
0,17184,9385,0,200,19,92.9,196,100,70.6,,
0,17171,3176,0,0,0,100,196,100,70.6,,
1,17150,28524,0,0,0,87.5,352.5,79.2,86.7,,
1,17104,60864,1,0,0,100,0,0,0,,
1,17090,3562,0,331.6,21.8,34.1,0,100,100,,
0,17089,43187,0,0,0,100,110.1,58.6,56.9,,
1,17080,42218,0,200,19,92.9,312,100,100,,
0,17066,63060,0,200,19,92.9,196,100,70.6,,
0,17066,63058,0,200,19,92.9,196,100,70.6,,
0,17066,63057,0,200,19,92.9,340.1,93.9,70.6,,
1,17058,20178,0,49,38.4,94.9,196,100,70.6,,
1,17037,14388,0,0,0,100,196,100,70.6,,
1,17027,11967,0,0,0,100,0,0,0,,
1,17010,23384,0,0,0,100,38,86.9,96.1,,
1,16998,19947,0,200,19,92.9,351.9,30.2,96.1,,
1,16994,3395,0,200,19,92.9,196,100,70.6,,
1,16987,16906,0,0,0,0,196,100,70.6,,
1,16983,63911,0,0,0,100,265.9,50,80,,
1,16983,63910,0,0,0,100,0,0,0,,
1,16976,51336,0,200,19,92.9,196,100,70.6,,
1,16898,3255,0,200,19,92.9,196,100,70.6,,
0,16865,34571,0,200,19,92.9,190.4,100,72.5,,
1,16863,23718,0,200,19,92.9,265.9,50,80,,
1,16860,17862,0,0,0,0,196,100,70.6,,
0,16836,42573,0,200,19,92.9,210,44.4,17.6,,
1,16813,176057,0,0,0,100,196,100,70.6,,
1,16770,34789,0,0,0,100,196,100,70.6,,
0,16739,33828,0,0,0,100,80.7,96.4,32.9,,
1,16736,9664,0,0,0,100,196,100,70.6,,
1,16736,9664,0,0,0,100,351.9,30.2,96.1,,
1,16725,170566,0,200,19,92.9,0,100,100,,
1,16718,14976,0,0,0,100,282.9,82.4,40,,
0,16705,83899,0,0,0,100,0,100,100,,
0,16667,23298,0,0,0,100,309.1,74,80,,
0,16613,175999,0,200,19,92.9,282.1,30.8,98,,
0,16613,49238,0,0,0,0,0,0,0,,
1,16568,10399,0,0,0,0,206.2,72.8,85.1,,
1,16551,24193,0,0,0,100,196,100,70.6,,
0,16544,39784,0,0,0,100,309.2,43.7,87.8,,
1,16537,111935,0,200,19,92.9,0,0,0,,
1,16537,20099,0,200,19,92.9,196,100,70.6,,
1,16503,15635,0,200,19,92.9,194.1,80.3,93.7,,
1,16494,29997,0,200,19,92.9,196,100,70.6,,
1,16463,26751,0,85.7,40.1,61.6,194.1,80.3,93.7,,
1,16462,9823,0,0,0,0,144,100,100,,
1,16437,20167,0,200,19,92.9,300,90.3,92.9,,
1,16414,22767,0,183.8,57.3,86.3,340,75,80,,
1,16404,44751,0,0,0,100,3.1,82.2,63.9,,
1,16402,21771,0,200,19,92.9,351.9,30.2,96.1,,
0,16380,27225,0,0,0,0,8.1,92.5,31.4,,
1,16362,70014,0,0,0,0,0,50,3.9,,
0,16332,59979,0,216.5,32,96.9,196,100,70.6,,
0,16300,18041,0,0,0,93.3,196,100,70.6,,
0,16297,45121,0,0,0,100,351.9,30.2,96.1,,
0,16295,15972,0,0,0,0,196,100,70.6,,
1,16295,15532,0,43.8,12.7,80.4,195,100,80,,
0,16270,44035,0,200,19,92.9,196,100,70.6,,
1,16260,35050,0,0,0,0,196,100,70.6,,
1,16251,26357,0,0,0,0,196,100,70.6,,
0,16237,68034,0,200,19,92.9,110.1,58.6,56.9,,
1,16235,11059,0,0,0,0,196,100,70.6,,
0,16216,52433,0,0,0,100,206.2,72.8,85.1,,
1,16215,166740,0,200,19,92.9,0,96.1,80,,
1,16210,5842,0,200,19,92.9,352.5,79.2,86.7,,
1,16204,41759,0,183.8,57.3,86.3,242.2,98.2,87.8,,
1,16196,24184,0,200,19,92.9,0,98.8,98,,
1,16149,61078,0,0,0,100,196,100,70.6,,
0,16140,19879,0,0,0,93.3,0,0,0,,
1,16130,3224,0,200,19,92.9,17.2,75.2,98,,
1,16129,26005,0,316.1,93.1,96.1,337,80,92.2,,
0,16120,24061,0,45,1.9,82.7,0,100,7.8,,
1,16114,54010,0,0,0,100,206,45.2,98,,
1,16098,44681,0,0,0,100,194.1,80.3,93.7,,
1,16085,33541,0,200,19,92.9,196,100,70.6,,
0,16070,227273,0,200,19,92.9,81,95.2,32.9,,
0,16064,58856,1,0,0,0,196,100,70.6,,
1,16062,41443,0,0,0,100,72.8,93.8,31.4,,
0,16038,17227,0,0,0,100,0,0,0,,
1,16031,15840,0,200,19,92.9,110.1,58.6,56.9,,
1,16024,12742,0,0,0,100,196,100,70.6,,
0,16009,46971,0,0,0,0,277.9,98,100,,
1,15966,2237,0,0,0,0,196,100,70.6,,
1,15965,29324,0,183.8,57.3,86.3,300,20,3.9,,
1,15956,58419,0,0,0,0,180,100,100,,
1,15924,15043,0,0,0,100,292.5,57.7,38,,
1,15924,7809,0,0,0,0,196,100,70.6,,
1,15920,28426,0,0,0,0,0,0,0,,
1,15919,9028,0,0,0,0,0,0,0,,
1,15916,56063,0,0,0,100,0,0,0,,
1,15914,5929,0,200,19,92.9,80.7,96.4,32.9,,
0,15875,23896,0,0,0,100,9.1,100,70.2,,
1,15860,214512,0,200,19,92.9,324,44,98,,
1,15856,13481,0,0,0,0,196,100,70.6,,
1,15801,18746,0,0,0,0,196,100,70.6,,
1,15779,21734,0,0,0,100,282,83.3,80,,
0,15775,39016,0,0,0,100,196,100,70.6,,
1,15770,55563,0,0,0,100,206.1,11.9,76.1,,
0,15759,20988,0,200,19,92.9,196,100,70.6,,
0,15758,14114,0,0,0,100,12,100,100,,
1,15737,67557,0,49,38.4,94.9,12,100,100,,
1,15720,25729,0,0,0,100,319.1,100,70.2,,
1,15719,28905,0,0,0,100,196,100,70.6,,
1,15714,17615,0,201.5,53.7,85.5,15,100,80,,
0,15700,33542,0,0,0,100,196,100,70.6,,
0,15691,50036,0,0,0,100,352.5,79.2,86.7,,
0,15676,18077,0,200,19,92.9,196,100,70.6,,
1,15662,56639,0,0,0,0,196,100,70.6,,
1,15657,2960,0,200,19,92.9,196,100,70.6,,
0,15633,65528,0,0,0,93.3,0,100,98.8,,
1,15627,7335,0,0,0,100,265.9,50,80,,
1,15627,7335,0,0,0,100,206.2,72.8,85.1,,
1,15590,21069,0,0,0,0,196,100,70.6,,
1,15576,26627,0,0,0,0,196,100,70.6,,
0,15533,76256,0,220,20,11.8,0,100,100,,
0,15523,31828,1,200,19,92.9,265.9,50,80,,
1,15522,90424,0,0,0,93.3,340.1,93.9,70.6,,
1,15521,30029,0,0,0,0,206.2,72.8,85.1,,
1,15495,19900,0,45,1.9,82.7,352.5,79.2,86.7,,
0,15475,9849,0,216.5,32,96.9,43.1,93.9,71,,
1,15454,32896,0,200,19,92.9,196,100,70.6,,
0,15451,55821,0,0,0,0,349.9,76.3,61.2,,
0,15451,55821,0,0,0,0,340,75,80,,
0,15448,15442,0,200,19,92.9,17.2,75.2,98,,
0,15444,72629,0,200,19,92.9,48.1,100,63.1,,
1,15441,74839,0,0,0,100,0,0,0,,
1,15425,17382,0,0,0,0,196,100,70.6,,
1,15389,38034,0,0,0,100,196,100,70.6,,
1,15369,6877,0,0,0,0,0,100,54.5,,
1,15356,28384,0,0,0,0,196,100,70.6,,
0,15347,1416,0,0,0,100,196,100,70.6,,
0,15343,11050,0,200,19,92.9,110.1,58.6,56.9,,
1,15341,296222,0,200,19,92.9,272.9,100,60,,
1,15328,69285,0,0,0,100,196,100,70.6,,
1,15327,4527,0,0,0,0,206,45.2,98,,
0,15322,26525,0,35.3,25.8,77.6,0,0,0,,
1,15305,6233,0,200,19,92.9,196,100,70.6,,
1,15298,19934,0,0,0,100,175.7,62,80.4,,
0,15279,28072,0,200,19,92.9,351.9,30.2,96.1,,
0,15256,30478,0,0,0,100,196,100,70.6,,
1,15239,36364,0,0,0,0,348.2,78,100,,
1,15234,6587,0,0,0,0,0,0,0,,
1,15192,100844,0,200,19,92.9,196,100,70.6,,
1,15153,9711,0,200,19,92.9,196,100,70.6,,
1,15119,43808,0,0,0,100,206.2,72.8,85.1,,
1,15110,51484,0,0,0,100,300,6.5,12.2,,
0,15107,58075,0,200,19,92.9,44,10.5,56.1,,
1,15059,20798,0,0,0,100,0,100,100,,
0,15047,18616,0,0,0,100,17.2,75.2,98,,
1,15031,48950,0,307.2,57.1,85.9,196,100,70.6,,
0,15024,107633,0,0,0,0,242.2,92.3,82,,
1,15010,222464,0,200,19,92.9,180,96.6,70.2,,
1,15004,16074,0,0,0,0,0,0,0,,
1,15002,26978,0,0,0,0,240,100,100,,
1,14995,7102,0,200,19,92.9,196,100,70.6,,
0,14992,48045,0,0,0,0,240,6.5,48.2,,
1,14988,60863,0,0,0,0,124,91.5,32.2,,
1,14980,22321,0,200,19,92.9,206.2,72.8,85.1,,
1,14976,3488,0,0,0,0,252.1,100,80,,
1,14965,2778,0,0,0,100,196,100,70.6,,
1,14946,95143,0,201.5,53.7,85.5,196,100,70.6,,
1,14914,2561,0,200,19,92.9,196,100,70.6,,
0,14902,20766,0,200,19,92.9,352.5,79.2,86.7,,
1,14877,242929,0,200,19,92.9,0,0,0,,
1,14875,8976,0,0,0,0,196,100,70.6,,
0,14871,91419,0,0,0,100,301,84,29.4,,
1,14846,39309,0,0,0,0,196,100,70.6,,
0,14829,116477,0,0,0,0,351.9,30.2,96.1,,
1,14825,11793,0,201.5,53.7,85.5,272.9,52.1,94.9,,
0,14800,200555,0,216.5,32,96.9,80.7,96.4,32.9,,
0,14793,30545,0,0,0,100,325.7,77.8,60,,
0,14792,13468,0,200,19,92.9,306.9,85.8,83.1,,
0,14790,34872,0,0,0,0,110.1,58.6,56.9,,
1,14772,20521,0,200,19,92.9,265.9,50,80,,
1,14771,49274,0,0,0,0,351.9,30.2,96.1,,
1,14757,12666,0,198,16.8,93.3,351.9,30.2,96.1,,
0,14728,84444,0,0,0,100,265.9,50,80,,
1,14725,13678,0,0,0,100,196,100,70.6,,
1,14701,6664,0,200,19,92.9,352.5,79.2,86.7,,
1,14665,19639,0,200,19,92.9,0,0,0,,
1,14645,20383,0,0,0,100,196,100,70.6,,
1,14643,9731,0,0,0,100,22.7,70.7,61.6,,
1,14639,17905,0,200,19,92.9,181.1,91,96.1,,
1,14628,89822,0,200,19,92.9,270,83.9,12.2,,
0,14627,11042,0,200,19,92.9,196,100,70.6,,
0,14623,18736,0,0,0,100,196,100,70.6,,
1,14604,1048,0,0,0,0,171.4,5.7,47.8,,
1,14574,26875,0,0,0,93.3,0,100,100,,
1,14558,3015,0,0,0,100,196,100,70.6,,
1,14514,12442,0,0,0,100,352.5,79.2,86.7,,
1,14498,30606,0,200,19,92.9,196,100,70.6,,
1,14494,13115,0,0,0,100,183.1,33.6,91,,
1,14486,45179,0,0,0,100,0,96.5,79.2,,
1,14452,2867,0,201.5,53.7,85.5,196,100,70.6,,
0,14441,122792,0,0,0,93.3,340.1,93.9,70.6,,
1,14434,20437,0,0,0,100,196,100,70.6,,
0,14387,22277,0,200,19,92.9,196,100,70.6,,
0,14378,75092,0,0,0,100,240,100,100,,
0,14373,9486,0,200,19,92.9,196,100,70.6,,
1,14359,30257,0,0,0,0,0,0,0,,
0,14358,100221,0,200,19,92.9,60,93.8,31.4,,
1,14338,30505,0,0,0,0,109.9,36.3,83.1,,
0,14317,27045,0,183.8,57.3,86.3,196,100,70.6,,
0,14310,102224,0,0,0,100,265.9,50,80,,
1,14300,5829,0,0,0,0,17.2,75.2,98,,
0,14290,9188,0,0,0,0,231.8,91.1,43.9,,
1,14271,87773,0,0,0,0,196,100,70.6,,
0,14263,12113,0,0,0,0,196,100,70.6,,
1,14260,12232,0,0,0,0,0,20.5,61.2,,
0,14257,4224,0,200,19,92.9,190.4,100,72.5,,
1,14229,14263,0,193.3,7.6,92.9,196,100,70.6,,
1,14228,39792,0,200,19,92.9,17.2,75.2,98,,
1,14224,20137,0,220,20,11.8,196,100,70.6,,
0,14214,36555,0,0,0,0,109.9,36.3,83.1,,
1,14210,126075,0,0,0,0,151.9,100,54.5,,
1,14187,29870,0,200,19,92.9,206,45.2,98,,
1,14186,71526,0,0,0,100,318,89.2,91,,
1,14186,71525,0,0,0,100,318,89.2,91,,
1,14186,71523,0,0,0,100,318,89.2,91,,
1,14186,71523,0,0,0,100,318,89.2,91,,
1,14186,71522,0,0,0,100,196,100,70.6,,
1,14186,71522,0,0,0,100,318,89.2,91,,
1,14181,75680,1,200,19,92.9,196,100,70.6,,
1,14181,75680,0,200,19,92.9,196,100,70.6,,
0,14155,72643,0,0,0,0,196,100,70.6,,
1,14142,49424,1,220,20,11.8,222.9,13.3,41.2,,
1,14132,34398,0,0,0,100,250.8,81.1,83.1,,
1,14126,65679,0,200,19,92.9,351.8,63.9,90.2,,
0,14122,35472,1,216.5,32,96.9,265.9,50,80,,
1,14103,30800,0,99.6,21.4,86.3,36,37.9,77.6,,
1,14085,10495,0,200,19,92.9,206.2,72.8,85.1,,
0,14074,16403,0,0,0,100,351.9,30.2,96.1,,
1,14059,3200,0,0,0,100,265.9,50,80,,
1,14047,92908,0,193.3,7.6,92.9,242,100,70.2,,
1,14047,31977,0,200,19,92.9,194.1,80.3,93.7,,
1,14031,82646,0,177,100,94.9,352.5,79.2,86.7,,
1,14027,13919,0,0,0,93.3,250,4.1,56.9,,
0,14024,68293,0,186.5,84.5,55.7,196,100,70.6,,
1,14019,40357,0,0,0,100,196,100,70.6,,
0,14005,49611,0,0,0,100,352.5,79.2,86.7,,
1,13988,41280,0,0,0,100,206.2,72.8,85.1,,
1,13988,3602,0,0,0,100,80.7,96.4,32.9,,
1,13950,183814,0,0,0,0,0,82.1,81.2,,
1,13948,39508,0,200,19,92.9,196,100,70.6,,
1,13942,12086,0,0,0,87.5,190.4,100,72.5,,
1,13917,1793,0,0,0,0,196,100,70.6,,
