gender,created,fav_number,tweet_count,retweet_count,tweet_location,user_timezone,link_hue,link_sat,link_vue,sidebar_hue,sidebar_sat,sidebar_vue
0,03/29/2010,770,126688,0,1,1,110.1,58.6,56.9,0,0,100
0,10/19/2010,53,126653,6,1,1,196,100,70.6,200,19,92.9
0,10/09/2010,2066,126593,0,1,1,2,100,60,0,0,100
1,03/05/2008,4806,126379,0,1,1,243.8,95.9,96.1,0,0,100
0,09/09/2011,46,126317,0,0,1,352.5,79.2,86.7,0,0,0
1,07/13/2009,14210,126075,0,1,1,319.2,95.1,32.2,0,0,0
0,08/31/2010,3559,126056,0,1,1,151.9,100,54.5,0,0,100
1,10/17/2013,4347,125762,0,1,1,196,100,70.6,0,0,100
0,03/17/2009,1750,125755,0,1,1,206,45.2,98,207.4,21,85.9
0,03/16/2009,1940,125360,0,1,1,196,100,70.6,200,19,92.9
0,06/04/2009,5946,125143,0,1,1,11.9,67.1,97.6,0,0,93.3
1,09/18/2010,760,125088,0,1,1,340.1,93.9,70.6,0,0,100
0,11/25/2011,8,125037,0,1,0,196,100,70.6,200,19,92.9
0,06/16/2009,466,124006,0,1,1,122,96,96.9,0,0,100
0,02/08/2013,0,123964,0,0,1,196,100,70.6,200,19,92.9
0,05/08/2011,1265,123844,0,1,1,194.1,80.3,93.7,220,20,11.8
0,12/26/2008,106416,123653,0,1,1,196,100,70.6,200,19,92.9
0,05/29/2009,2357,123581,0,1,0,196,100,70.6,200,19,92.9
1,03/05/2009,1939,123229,0,1,1,345,52.9,94.9,0,0,100
0,09/06/2009,7335,123164,0,1,1,199.3,100,75.7,0,0,100
0,12/03/2009,96,123150,0,0,1,196,100,70.6,200,19,92.9
0,11/01/2012,14441,122792,0,1,0,0,0,0,0,0,93.3
1,12/07/2010,870,122791,2,0,1,340.1,93.9,70.6,340,75,80
1,05/16/2011,3441,122339,0,1,1,300,82.2,90.2,200,19,92.9
0,01/22/2011,905,122059,0,1,1,0,0,0,0,0,93.3
0,03/31/2009,63,121450,0,1,1,214.6,29.9,34.1,0,0,0
0,07/26/2012,56263,120532,0,1,1,0,0,0,0,0,93.3
1,11/01/2014,38257,120363,0,0,1,206.1,11.9,76.1,0,0,100
0,02/26/2009,1181,120237,0,1,1,265.9,50,80,0,0,0
1,10/17/2011,0,120109,0,1,0,0,0,0,0,0,93.3
0,12/12/2009,101642,120006,0,1,1,190.4,100,72.5,183.8,57.3,86.3
0,11/23/2013,340,119814,0,1,0,196,100,70.6,200,19,92.9
1,08/27/2010,21803,119568,0,1,1,196,100,70.6,0,0,100
0,04/20/2009,1127,119402,0,1,1,240,100,100,0,0,0
0,05/17/2013,3,119207,0,1,1,196,100,70.6,200,19,92.9
0,05/17/2013,3,119207,0,1,1,196,100,70.6,200,19,92.9
0,05/17/2013,3,119207,0,1,1,196,100,70.6,200,19,92.9
0,05/24/2009,806,118878,0,1,1,352.5,79.2,86.7,99.6,21.4,86.3
1,01/01/2013,4947,118452,0,0,1,57.1,65.9,85.1,0,0,100
0,06/27/2010,30419,118248,0,1,1,195,100,80,0,0,100
0,06/12/2009,2,118160,0,1,1,300,3.8,52.2,300,3.8,51
1,01/14/2011,4749,118046,0,1,1,204,50,3.9,0,0,0
1,04/01/2013,75217,118026,0,1,1,0,0,0,0,0,100
1,06/16/2010,2150,117911,0,1,1,109.9,36.3,83.1,0,0,0
1,03/11/2012,67444,117600,0,1,1,42.8,69.8,100,0,0,0
0,02/25/2010,62996,117560,0,1,1,196,100,70.6,0,0,100
0,08/16/2011,77345,117027,0,1,1,196,100,70.6,0,0,100
1,07/23/2010,946,117021,0,1,1,52.9,94.2,87.8,0,0,100
0,04/07/2009,3462,116987,0,1,1,196,100,70.6,99.6,21.4,86.3
1,08/30/2014,18,116778,0,0,0,196,100,70.6,200,19,92.9
0,04/05/2011,14829,116477,0,1,1,0,92.1,94.1,0,0,0
0,04/22/2011,666,116474,0,1,1,351.9,30.2,96.1,0,0,0
0,12/11/2009,0,115983,0,0,0,196,100,70.6,200,19,92.9
1,11/07/2008,64867,115254,0,0,1,196,100,70.6,200,19,92.9
1,11/03/2009,1353,114957,0,1,1,351.9,30.2,96.1,0,0,100
0,08/20/2012,43247,114955,0,1,1,340.1,93.9,70.6,0,0,100
1,10/10/2012,0,114871,0,1,1,196,100,70.6,200,19,92.9
0,04/20/2009,1116,114819,1,1,1,194.1,80.3,93.7,220,20,11.8
1,05/05/2009,5862,114731,0,1,1,190.4,100,72.5,0,0,100
0,07/24/2013,18188,114716,0,1,1,206,45.2,98,0,0,0
0,04/17/2007,410,114633,0,1,1,0,0,0,0,0,0
1,06/03/2009,42932,113945,8,1,1,206.1,11.9,76.1,0,0,100
0,02/22/2012,26946,113936,0,0,1,258.5,100,5.1,0,0,100
1,07/04/2009,51629,113784,0,1,1,268.2,100,70.2,0,0,100
1,03/03/2013,0,113360,0,0,1,196,100,70.6,200,19,92.9
1,03/03/2013,0,113340,0,0,1,196,100,70.6,200,19,92.9
1,02/18/2015,0,113327,0,1,0,265.9,50,80,0,0,0
0,04/03/2013,0,113257,0,0,1,196,100,70.6,200,19,92.9
1,03/03/2013,0,113220,0,0,0,196,100,70.6,200,19,92.9
0,03/03/2013,0,113161,0,0,1,196,100,70.6,200,19,92.9
1,03/03/2013,0,113131,0,0,1,196,100,70.6,200,19,92.9
0,04/03/2013,0,113106,0,0,1,196,100,70.6,200,19,92.9
1,04/03/2013,0,113075,0,0,1,196,100,70.6,200,19,92.9
1,04/03/2013,0,113061,0,0,1,196,100,70.6,200,19,92.9
1,04/03/2013,0,112999,0,0,1,196,100,70.6,200,19,92.9
1,04/03/2013,0,112996,0,0,1,196,100,70.6,200,19,92.9
0,03/03/2013,0,112954,0,0,1,196,100,70.6,200,19,92.9
0,02/28/2009,12,112944,0,0,1,196,100,70.6,200,19,92.9
1,03/03/2013,0,112943,0,0,1,196,100,70.6,200,19,92.9
1,03/03/2013,0,112932,0,0,1,196,100,70.6,200,19,92.9
1,04/03/2013,0,112916,0,0,1,196,100,70.6,200,19,92.9
1,01/05/2012,68213,112767,0,1,1,192.1,92.7,58.8,0,0,100
0,03/13/2009,3368,112747,0,1,1,194.1,80.3,93.7,220,20,11.8
1,03/03/2013,0,112699,0,0,1,196,100,70.6,200,19,92.9
1,04/03/2013,0,112457,0,0,1,196,100,70.6,200,19,92.9
1,12/05/2011,634,112405,0,1,1,196,100,70.6,99.6,21.4,86.3
1,03/03/2013,0,112323,0,0,1,196,100,70.6,200,19,92.9
0,03/16/2007,13156,112277,0,1,1,60,3,25.9,0,100,56.1
1,03/03/2013,0,112150,0,0,1,196,100,70.6,200,19,92.9
0,07/28/2011,6291,112117,1,1,1,234.9,78.8,70.2,180,10,3.9
0,03/12/2012,80,112117,0,0,0,240,100,100,200,19,92.9
0,03/03/2013,0,112040,0,0,1,196,100,70.6,200,19,92.9
0,10/18/2013,603,111999,0,1,1,206.2,72.8,85.1,0,0,0
1,09/12/2010,2025,111962,0,0,1,107.2,90,90.2,0,0,100
0,01/21/2011,2012,111949,0,1,1,196,100,70.6,0,0,100
1,10/01/2015,16537,111935,0,1,1,196,100,70.6,200,19,92.9
1,03/14/2010,619,111864,0,1,1,0,0,0,0,0,0
0,12/26/2011,9836,111759,0,0,1,196,100,70.6,200,19,92.9
0,01/09/2013,39300,111700,0,1,1,195.8,93.1,91,0,0,100
0,10/27/2011,92,111651,0,1,1,196,100,70.6,200,19,92.9
1,03/03/2013,0,111600,0,0,0,196,100,70.6,200,19,92.9
0,03/03/2013,0,111506,0,0,1,196,100,70.6,200,19,92.9
1,03/03/2013,0,111144,0,0,1,196,100,70.6,200,19,92.9
0,05/12/2013,0,110964,0,1,1,180,95.9,76.1,0,0,100
1,03/03/2013,0,110958,0,0,1,196,100,70.6,200,19,92.9
1,10/13/2013,2512,110842,0,1,0,0,100,100,201.5,53.7,85.5
1,02/06/2010,11552,110832,1,1,1,351.9,30.2,96.1,0,0,0
1,10/12/2010,2130,110801,0,1,1,352.9,72.9,100,0,0,0
1,02/13/2015,30569,110776,0,1,1,196,100,70.6,200,19,92.9
1,07/03/2011,1316,110594,0,1,1,206,45.2,98,0,0,100
1,07/03/2011,1316,110594,0,1,1,206,45.2,98,0,0,100
1,09/16/2011,3470,110120,0,0,1,196,100,70.6,200,19,92.9
0,12/07/2009,30,109956,0,1,1,275.8,65.8,76.9,220,20,11.8
0,05/12/2009,3822,109606,0,1,1,196,100,70.6,200,19,92.9
1,02/13/2015,32929,109543,0,1,1,196,100,70.6,200,19,92.9
0,06/01/2007,5833,109487,0,1,1,109.9,36.3,83.1,90,10.5,14.9
1,06/04/2009,6,109435,0,1,1,0,88,84.7,0,87.4,34.1
1,04/10/2009,10056,109392,0,1,1,206.2,72.8,85.1,0,0,100
0,07/06/2011,129,109254,0,1,1,196,100,70.6,0,0,100
1,02/03/2011,1566,108817,0,1,1,0,0,0,0,0,100
0,01/26/2010,638,108786,0,1,1,240,100,100,0,0,0
0,01/26/2010,638,108782,0,1,1,240,100,100,0,0,0
1,08/06/2013,534,108408,0,1,0,340.1,93.9,70.6,340,75,80
1,08/06/2013,534,108408,0,1,0,340.1,93.9,70.6,340,75,80
0,07/30/2010,194,108241,0,1,1,229.8,97,52.2,0,0,100
1,09/09/2015,3,108155,0,1,0,196,100,70.6,200,19,92.9
0,04/24/2009,18647,108083,0,1,1,206.2,72.8,85.1,0,0,100
0,10/01/2010,377,107738,0,1,0,196,100,70.6,216.5,32,96.9
0,12/03/2009,15024,107633,0,1,1,194.1,80.3,93.7,0,0,0
0,01/16/2007,22,107489,0,1,1,242.2,92.3,82,180,3.7,85.5
0,06/03/2010,27902,107333,0,1,1,265.9,50,80,0,0,0
1,04/04/2013,2228,106970,0,1,1,15.3,97.8,53.3,45,1.9,82.7
1,08/21/2011,22305,106831,0,1,1,0,0,0,0,0,100
0,05/20/2009,1811,106784,0,1,0,0,98,100,0,0,3.9
0,10/05/2012,44186,106301,0,1,1,17.2,75.2,98,0,0,0
0,07/02/2009,11762,106218,0,1,1,196,100,70.6,200,19,92.9
1,05/04/2009,647,106009,0,1,1,190.4,100,72.5,0,0,100
0,09/07/2013,8,105879,0,1,1,0,87.9,83.9,0,0,100
1,02/07/2012,172,105795,0,1,0,196,100,70.6,200,19,92.9
0,06/02/2009,0,105719,0,1,1,240,8.7,18,86.5,63.8,73.7
0,09/08/2013,177,105395,0,1,1,196,100,70.6,99.6,21.4,86.3
1,11/06/2009,321,105380,0,1,1,0,92,92.9,0,0,100
0,02/12/2014,0,105206,0,1,1,265.9,50,80,0,0,0
0,04/21/2007,2,104955,0,1,1,80.7,96.4,32.9,0,0,93.3
0,02/04/2012,35039,104888,0,1,1,265.9,50,80,0,0,100
1,12/07/2013,0,104754,0,1,0,196,100,70.6,200,19,92.9
1,01/03/2009,6368,104605,0,1,1,196.1,75,80,0,0,0
0,10/18/2011,5027,104585,0,1,0,60,93.8,50.2,0,0,0
0,03/01/2012,19476,104574,0,1,1,196,100,70.6,216.5,32,96.9
0,05/21/2013,52335,104553,0,1,1,206.1,11.9,76.1,0,0,100
1,04/08/2011,394,104314,0,1,1,196,100,70.6,0,0,100
1,03/15/2011,523,104224,0,0,1,265.9,50,80,0,0,0
0,03/04/2013,2297,104049,0,0,1,0,0,0,0,0,100
0,04/18/2010,9960,103936,10,1,1,0,0,0,0,0,100
1,09/16/2010,126,103701,0,0,1,354.8,69,98.8,0,0,100
1,01/25/2011,3665,103696,0,1,1,340,75,80,0,0,100
1,06/11/2014,1,103634,0,1,1,17.2,75.2,98,0,0,0
0,09/26/2011,116,103451,0,1,1,196,100,70.6,200,19,92.9
1,05/30/2014,0,103332,0,1,0,234,100,70.2,200,19,92.9
1,05/30/2014,0,103316,0,1,0,234,100,70.2,200,19,92.9
0,10/01/2010,4319,103235,0,0,1,38.2,84.5,93.3,38.2,84.5,93.3
0,04/23/2010,3631,103200,0,1,1,206.1,11.9,76.1,0,0,0
1,12/18/2010,0,103185,0,1,1,196,100,70.6,200,19,92.9
1,05/19/2014,1382,102902,0,1,0,196,100,70.6,200,19,92.9
0,05/30/2009,8138,102853,1,1,1,80.7,96.4,32.9,0,0,100
0,03/04/2011,98,102657,0,1,1,0,0,0,0,0,93.3
1,05/28/2009,4244,102368,0,1,1,0,0,0,0,0,0
0,10/22/2011,14310,102224,0,1,1,206,45.2,98,0,0,100
1,10/20/2013,133195,102114,3,1,1,265.9,50,80,0,0,100
1,03/08/2010,4615,101859,0,0,0,194.1,80.3,93.7,220,20,11.8
1,07/22/2009,10331,101821,0,1,1,206.1,11.9,76.1,0,0,0
0,05/22/2014,17704,101552,0,1,1,147.9,88.7,38,0,0,100
0,12/20/2011,21554,101547,0,1,1,194.1,80.3,93.7,0,0,100
1,04/19/2009,471,101393,0,1,1,194.1,80.3,93.7,0,0,100
0,07/14/2011,27010,101317,0,1,1,196,100,70.6,200,19,92.9
1,04/06/2009,12294,101208,0,1,1,331,96.8,98,0,0,0
1,04/06/2009,12294,101208,0,1,1,331,96.8,98,0,0,0
0,05/05/2009,34,101091,6,1,1,196,100,70.6,216.5,32,96.9
0,06/23/2011,316,101019,0,1,1,206.1,11.9,76.1,0,0,0
1,07/30/2009,7610,100950,0,1,1,352.5,79.2,86.7,0,0,100
1,08/28/2014,15192,100844,0,1,1,196,100,70.6,200,19,92.9
1,09/11/2014,1,100823,0,0,1,196,100,70.6,200,19,92.9
1,07/28/2012,121113,100746,0,0,1,189,86.9,92.9,0,0,0
1,07/02/2011,1,100624,0,1,1,196.8,84.4,78,198,16.8,93.3
0,07/02/2014,14358,100221,0,1,0,196,100,70.6,200,19,92.9
1,06/08/2008,38062,100161,0,1,1,60,93.8,31.4,0,0,0
0,06/15/2012,27186,100112,1,1,1,196,100,70.6,200,19,92.9
1,12/19/2011,69484,100051,1,1,1,265.9,50,80,0,0,0
1,04/21/2012,0,99915,0,0,1,196,100,70.6,200,19,92.9
0,06/18/2012,5603,99833,0,0,1,196,100,70.6,200,19,92.9
1,02/25/2013,0,99741,0,0,1,196,100,70.6,200,19,92.9
0,02/26/2009,992,99570,0,0,1,212.3,34.2,29.8,228,37.7,20.8
0,06/07/2009,3975,99505,0,1,1,190.4,100,72.5,183.8,57.3,86.3
1,04/15/2011,5745,99427,0,1,1,196,100,70.6,200,19,92.9
0,04/14/2009,11736,99123,0,1,1,71.6,59,65.1,0,0,93.3
0,01/18/2013,3461,99045,0,1,1,206.1,11.9,76.1,0,0,100
1,02/25/2013,0,98889,0,0,1,196,100,70.6,200,19,92.9
0,09/17/2010,0,98857,0,1,1,206.2,72.8,85.1,183.8,19.3,65.1
0,09/30/2008,0,98738,0,1,1,23,50,36.9,37.5,80,94.1
0,09/30/2008,0,98738,0,1,1,23,50,36.9,37.5,80,94.1
1,04/24/2010,9289,98121,0,0,1,31.3,77,47.8,31.3,77,47.8
0,10/03/2009,3280,98035,0,1,1,196,100,70.6,0,0,100
0,02/18/2010,2004,97997,0,1,1,206.2,72.8,85.1,30.9,79.2,96.1
0,01/28/2010,271,97899,0,1,1,196,100,70.6,200,19,92.9
0,05/24/2012,621,97846,0,1,1,196,100,70.6,0,0,100
1,03/03/2015,34278,97826,0,1,1,206.1,11.9,76.1,0,0,0
0,10/25/2010,12,97795,0,1,1,196,100,70.6,200,19,92.9
0,10/25/2010,12,97783,0,1,1,196,100,70.6,200,19,92.9
0,06/16/2011,5509,97572,0,1,1,196.8,84.4,78,0,0,93.3
0,03/11/2012,3286,97511,0,1,1,0,0,0,0,0,100
0,04/22/2010,1203,97358,0,1,1,196,100,70.6,0,0,100
0,12/11/2011,32515,97348,0,1,1,319.4,38,96.1,0,0,100
1,03/29/2014,149,97343,0,1,0,240,16.3,96.5,0,0,0
1,03/29/2014,149,97343,0,1,0,240,16.3,96.5,0,0,0
1,03/29/2014,149,97343,0,1,0,240,16.3,96.5,0,0,0
1,03/29/2014,149,97343,0,1,0,240,16.3,96.5,0,0,0
0,05/26/2013,2,97246,0,1,0,196,100,70.6,200,19,92.9
0,12/20/2011,32,97045,0,0,1,0,100,100,0,0,100
0,12/31/2009,4346,96956,0,1,0,0,0,0,0,0,93.3
0,02/19/2010,7986,96900,0,0,1,0,0,0,0,0,0
0,04/10/2013,186,96748,0,0,0,196,100,70.6,200,19,92.9
0,07/18/2010,43362,96737,0,1,1,0,100,100,0,0,100
0,02/26/2009,5386,96727,2,1,1,196,100,70.6,0,0,100
0,04/09/2011,1162,96635,0,1,1,0,0,0,0,0,93.3
1,06/22/2013,21817,96541,0,0,1,0,0,0,0,0,100
1,12/29/2009,26773,96269,0,1,1,196,100,70.6,200,19,92.9
1,09/26/2009,8252,95844,0,1,1,0,0,0,0,0,93.3
0,12/08/2013,33672,95732,0,1,1,0,100,60,0,0,100
0,03/15/2009,887,95636,0,1,1,196,100,70.6,200,19,92.9
1,02/26/2011,26834,95567,1,1,1,0,0,0,0,0,100
0,05/14/2009,285,95492,0,1,1,352.5,79.2,86.7,200,19,92.9
1,01/11/2012,5033,95350,0,1,1,0,0,0,0,0,93.3
1,03/25/2009,4,95348,0,1,1,0,100,100,201.5,53.7,85.5
0,09/06/2010,18120,95346,0,1,1,206,45.2,98,0,0,100
1,01/11/2012,5033,95346,0,1,1,0,0,0,0,0,93.3
1,01/11/2012,5033,95346,0,1,1,0,0,0,0,0,93.3
1,01/11/2012,5033,95345,0,1,1,0,0,0,0,0,93.3
1,02/25/2013,0,95334,0,0,1,196,100,70.6,200,19,92.9
0,04/05/2011,4755,95308,0,1,1,60,93.8,31.4,0,0,0
1,02/25/2013,0,95235,0,0,1,196,100,70.6,200,19,92.9
0,03/27/2009,507,95205,0,1,1,184.9,88.8,70.2,0,0,100
1,05/12/2010,14946,95143,0,1,1,265.9,50,80,201.5,53.7,85.5
1,08/11/2013,67152,95036,1,1,1,196,100,70.6,200,19,92.9
1,08/04/2009,13879,94997,0,1,1,196,100,70.6,0,0,100
0,06/09/2010,18656,94963,0,1,1,206.2,72.8,85.1,0,0,100
1,02/26/2013,0,94955,0,0,1,196,100,70.6,200,19,92.9
1,01/19/2010,3764,94898,0,1,1,213,96.3,74.1,0,0,100
1,05/11/2011,3271,94823,0,0,1,340.1,93.9,70.6,0,0,0
0,03/17/2009,170567,94802,0,1,1,229.9,90.5,62,0,0,100
0,07/03/2013,65496,94779,0,1,1,196,100,70.6,200,19,92.9
0,06/16/2011,1810,94757,0,1,1,0,0,0,0,0,0
1,02/26/2013,0,94751,0,0,1,196,100,70.6,200,19,92.9
0,08/07/2011,319,94731,0,1,1,0,100,31.4,0,0,0
0,12/13/2009,8463,94717,0,0,1,108,32.4,42.4,0,0,0
1,12/30/2008,11936,94647,0,1,1,315.2,79.8,71.8,0,0,100
0,12/06/2014,90967,94642,0,1,1,196,100,70.6,200,19,92.9
1,02/25/2013,0,94558,0,0,1,196,100,70.6,200,19,92.9
1,07/22/2009,2373,94545,0,1,1,120,95.9,87.1,0,0,0
1,05/05/2007,15,94418,0,1,1,32.7,94.9,91.8,0,0,100
1,02/25/2013,0,94397,0,0,0,196,100,70.6,200,19,92.9
0,04/18/2011,81370,94263,0,1,1,228,16.1,12.2,0,0,0
0,03/27/2010,57415,94109,2,1,1,196,100,70.6,0,0,100
1,08/15/2013,55476,94021,0,0,1,110.1,58.6,56.9,0,0,100
0,05/17/2011,3276,93764,0,1,0,0,0,0,0,0,0
0,04/18/2011,596,93628,0,1,1,196,100,70.6,0,0,100
1,11/03/2012,13897,93451,0,1,1,210,6,65.1,0,0,100
0,01/29/2009,6,93422,0,1,1,196,100,70.6,0,0,100
1,05/26/2010,951,93353,0,1,1,47,76.3,76.1,187.1,64.8,41.2
0,03/13/2009,1586,93307,0,0,1,0,0,0,0,0,100
0,11/20/2010,1054,93113,0,1,1,311.8,22,100,0,0,0
1,05/22/2009,3542,93057,0,1,1,12,100,100,0,0,100
1,02/08/2014,2278,93038,0,0,1,0,0,0,0,0,0
1,02/07/2010,14047,92908,0,0,1,352.5,79.2,86.7,193.3,7.6,92.9
1,12/21/2009,68,92823,0,1,1,242,100,70.2,216.5,32,96.9
1,12/21/2009,68,92823,0,1,1,242,100,70.2,216.5,32,96.9
1,12/21/2009,68,92823,0,1,1,242,100,70.2,216.5,32,96.9
0,02/11/2011,33118,92792,0,1,0,196,100,70.6,200,41.7,14.1
0,09/27/2009,18334,92760,0,1,1,196,100,70.6,0,0,100
1,04/21/2011,44144,92378,0,1,1,0,0,0,0,0,100
1,06/15/2009,4738,92332,0,1,1,196,100,70.6,99.6,21.4,86.3
1,03/18/2011,1880,92205,0,1,1,352.5,79.2,86.7,0,0,0
1,10/03/2009,83,91916,0,0,1,24,67.6,58,0,0,0
1,11/01/2011,4862,91870,1,1,1,351.9,30.2,96.1,0,0,0
0,10/04/2010,702,91730,0,1,1,0,100,100,0,0,100
0,06/03/2012,6264,91585,0,1,1,320,100,20,0,0,100
0,09/06/2009,36223,91583,0,1,1,0,98.1,82,0,0,100
0,01/02/2011,14871,91419,0,1,1,0,98.7,92.9,0,0,100
1,11/01/2009,42631,91208,0,1,1,301,84,29.4,352.1,47.7,50.2
1,11/01/2009,42631,91208,0,1,1,301,84,29.4,352.1,47.7,50.2
1,09/15/2013,30306,91119,0,1,1,265.9,50,80,0,0,100
0,10/04/2010,21,91063,0,1,1,196,100,70.6,200,19,92.9
0,02/02/2010,357,91008,0,0,1,196,100,70.6,200,19,92.9
0,07/17/2013,12674,90974,0,1,1,196,100,70.6,200,19,92.9
1,02/26/2011,1320,90754,0,1,1,205.9,100,100,0,0,100
0,01/31/2011,14,90693,0,1,1,196,100,70.6,200,19,92.9
0,10/28/2012,4086,90520,3,0,0,196,100,70.6,200,19,92.9
1,11/04/2011,15522,90424,0,1,1,352.5,79.2,86.7,0,0,93.3
1,03/15/2011,404,90271,0,1,1,340.1,93.9,70.6,340,75,80
1,02/23/2012,19435,90228,0,1,1,297,87.1,82,0,0,0
0,07/23/2013,33485,90197,0,1,1,80.7,96.4,32.9,0,0,93.3
1,02/05/2009,87,90188,0,1,1,319,100,98,0,0,100
0,05/06/2011,49,90087,0,1,1,201,98.1,81.2,0,0,100
1,09/26/2012,6482,90079,0,0,1,265.9,50,80,0,0,100
1,09/20/2013,14628,89822,0,1,1,196,100,70.6,200,19,92.9
0,12/15/2011,7326,89761,0,1,1,270,83.9,12.2,0,0,100
1,08/17/2015,0,89744,0,1,1,196,100,70.6,200,19,92.9
1,05/19/2010,379,89521,0,0,1,196,100,70.6,200,19,92.9
1,01/06/2012,2554,89430,0,0,1,340.1,93.9,70.6,0,0,100
1,02/26/2010,11524,89424,0,1,1,196,100,70.6,0,0,100
1,02/14/2010,37720,89306,0,1,1,0,0,56.5,0,0,100
1,04/21/2013,17405,89181,0,1,1,265.9,50,80,0,0,100
1,04/21/2013,17405,89181,0,1,1,265.9,50,80,0,0,100
1,09/11/2009,62176,89134,0,1,1,195,100,80,54.9,32.2,100
1,03/19/2012,19872,89108,0,1,1,340.1,93.9,70.6,0,0,0
0,05/05/2011,232,88913,0,0,1,196,100,70.6,200,19,92.9
1,06/26/2011,23445,88890,0,1,1,0,0,0,0,0,100
1,12/28/2012,23619,88691,0,1,1,0,0,0,0,0,100
1,05/18/2012,50029,88659,0,0,1,232.8,28.4,80,0,0,100
0,02/14/2011,32145,88632,0,1,1,204.1,91.1,74.9,200,19,92.9
0,06/21/2009,1053,88530,0,1,1,206.2,72.8,85.1,0,0,100
0,05/07/2011,117,88511,0,1,1,206,45.2,98,0,0,100
0,08/11/2009,452,88451,1,1,1,196,100,70.6,0,0,0
1,04/15/2011,5048,88358,0,1,1,0,0,0,0,0,100
0,08/31/2011,6555,88184,0,1,1,347.9,92.2,40,0,0,0
1,01/03/2013,0,88137,0,0,1,196,100,70.6,200,19,92.9
1,05/31/2009,3336,88076,0,1,1,300,10,3.9,0,0,0
0,05/14/2011,1899,88016,0,0,0,196,100,70.6,200,19,92.9
0,05/14/2011,1899,88016,0,0,0,196,100,70.6,200,19,92.9
0,12/06/2009,65743,87984,0,1,1,196,100,70.6,200,19,92.9
0,01/06/2010,19705,87970,0,1,1,0,6.7,5.9,0,0,0
0,04/30/2009,6975,87872,0,1,1,27.9,96.7,94.9,99,74.1,100
0,02/20/2013,3494,87822,0,1,1,352.5,79.2,86.7,0,0,100
1,12/29/2013,14271,87773,0,1,1,265.9,50,80,0,0,0
1,09/14/2012,114,87746,0,0,0,196,100,70.6,200,19,92.9
0,01/05/2009,36,87718,0,1,1,110.1,58.6,56.9,0,0,0
0,07/24/2008,1142,87627,0,1,1,206.2,72.8,85.1,220,20,11.8
1,04/20/2009,106,87569,0,1,1,30.8,77.9,94.1,0,0,100
1,07/17/2009,22736,87483,0,0,1,39.9,90.2,96.1,0,96.8,48.6
0,05/20/2011,700,87460,0,1,0,196,100,70.6,200,19,92.9
1,08/07/2012,18112,87404,0,0,1,264.1,89.2,83.1,0,0,100
0,04/10/2011,2517,87395,0,1,1,0,100,100,0,0,0
1,07/12/2012,9439,87371,0,1,1,0,0,0,0,0,100
1,01/15/2008,17443,87336,0,1,1,0,0,0,0,0,93.3
1,01/14/2009,18606,87327,0,1,1,195,100,80,54.9,32.2,100
0,01/31/2009,3489,87326,1,1,1,196,100,70.6,0,0,100
1,03/08/2012,10202,87324,0,1,1,28.5,95.3,25.1,0,0,0
1,11/04/2010,3684,87115,0,0,1,333,81.3,90.2,0,0,0
0,10/28/2011,11921,87074,0,1,1,206.2,72.8,85.1,0,0,0
0,03/26/2009,396,87024,0,1,0,196,100,70.6,200,19,92.9
1,08/15/2009,7087,87019,0,0,1,206.2,72.8,85.1,0,0,100
1,04/15/2009,1080,86887,0,1,1,60,83.3,18.8,60,92.2,25.1
0,10/28/2011,18723,86865,0,1,1,352.5,79.2,86.7,0,0,0
1,09/03/2015,6,86704,0,0,0,196,100,70.6,200,19,92.9
0,07/03/2010,3466,86572,0,1,1,190.4,100,72.5,183.8,57.3,86.3
0,06/05/2009,873,86397,0,1,1,12,100,100,0,0,100
1,05/25/2011,3549,86368,1,0,1,206,45.2,98,0,0,0
1,04/26/2009,1413,86348,0,1,1,352.5,79.2,86.7,0,0,0
1,03/24/2011,795,86124,0,1,1,340.1,93.9,70.6,340,75,80
1,06/07/2009,20397,85994,0,0,1,240,100,100,0,0,0
0,11/05/2012,58563,85984,0,1,1,265.9,50,80,0,0,0
1,10/01/2012,8966,85930,1,0,1,60,93.8,31.4,0,0,100
1,04/15/2009,31206,85906,0,1,1,295.1,100,72.2,0,56.7,85.1
0,08/15/2012,29410,85802,0,0,1,352.5,79.2,86.7,0,0,0
1,09/16/2009,671,85784,0,1,1,196,100,70.6,0,0,0
1,03/21/2013,43385,85709,1,0,1,249.3,48.9,72.2,0,0,100
1,11/17/2012,4,85575,0,1,1,26.5,74.8,80.8,37.5,80,94.1
1,05/03/2009,63,85563,0,1,1,265.9,50,80,0,0,100
0,05/18/2011,0,85532,0,1,1,30,26.2,32.9,26,43.4,47.8
1,04/30/2012,4749,85510,0,0,1,196,100,70.6,0,0,100
0,06/17/2009,36,85483,0,1,1,196,100,70.6,200,19,92.9
1,01/18/2011,1533,85410,0,1,1,326,100,92.2,0,0,100
1,08/09/2011,367,85308,0,0,0,109.9,36.3,83.1,0,0,100
0,12/20/2010,103,85244,0,1,1,45.1,100,69.4,173.9,100,65.9
0,01/29/2011,57,84820,0,1,0,196,100,70.6,200,19,92.9
0,01/29/2011,57,84820,0,1,0,196,100,70.6,200,19,92.9
1,04/29/2010,828,84748,0,1,1,190.4,100,72.5,183.8,57.3,86.3
1,10/26/2012,5,84688,0,1,1,15.3,97.8,53.3,45,1.9,82.7
0,10/06/2009,14728,84444,0,1,1,109.9,100,70.2,0,0,100
