gender,fav_number,retweet_count,tweet_count,sidebar_hue,sidebar_saturation,sidebar_value,link_hue,link_saturation,link_value
0,89,0,741,0,0,100,176.2,81.1,83.1
1,8218,0,15515,0,0,100,265.9,50,80
0,140,0,8368,0,0,100,12.9,54.9,60
0,218,0,31947,0,0,100,194.1,80.3,93.7
1,2758,1,30262,0,0,100,196,100,70.6
0,56973,0,133319,0,0,100,0,0,0
1,1579,0,249,0,0,100,169.9,100,70.2
0,12144,0,35829,0,0,100,351.9,30.2,96.1
0,18843,0,14634,0,0,100,319.1,94.1,92.9
1,7363,0,13961,0,0,100,150,40,5.9
1,2833,0,1658,0,0,100,196,100,70.6
1,871,1,555,0,0,100,351.9,30.2,96.1
1,321,0,105380,0,0,100,0,92,92.9
1,2971,1,7569,0,0,100,270,80.2,92.9
0,15,0,3520,0,0,100,352.5,79.2,86.7
0,119,0,4038,0,0,100,196,100,70.6
1,2059,0,30498,0,0,100,109.9,36.3,83.1
1,4481,0,2936,0,0,100,196,100,70.6
1,5218,0,8778,0,0,100,355.9,100,74.1
1,15119,0,43808,0,0,100,280,54,58.8
1,28180,0,22389,0,0,100,206,45.2,98
0,5479,0,5571,0,0,100,0,0,0
1,1279,0,7364,0,0,100,196.1,87.6,60
1,8827,1,36442,0,0,100,196,100,70.6
0,3181,0,25008,0,0,100,0,0,18.8
1,11645,0,13628,0,0,100,196,100,70.6
1,3428,0,24787,0,0,100,340.1,93.9,70.6
0,1477,0,5188,0,0,100,12,100,100
0,489,0,11720,0,0,100,196,100,70.6
1,4,0,34778,0,0,100,196,100,70.6
0,9612,0,50023,0,0,100,352.5,79.2,86.7
1,0,0,41627,0,0,100,222.1,74.9,85.9
1,4039,0,53712,0,0,100,0,0,0
1,866,0,166491,0,0,100,0,96.1,80
1,13255,0,7051,0,0,100,0,100,100
1,17488,0,59870,0,0,100,196,100,70.6
1,8419,0,69962,0,0,100,0,50,3.9
0,1585,0,1182,0,0,100,206,45.2,98
0,1206,0,395,0,0,100,196,100,70.6
0,5386,2,96727,0,0,100,196,100,70.6
1,4190,0,38871,0,0,100,193.8,49,76.9
1,2517,0,39076,0,0,100,206,45.2,98
1,7211,0,15247,0,0,100,276,100,100
0,613,0,171911,0,0,100,194.1,80.3,93.7
1,1086,0,4461,0,0,100,326.8,29.8,73.7
1,274,0,8159,0,0,100,17.2,75.2,98
0,127,0,6376,0,0,100,192,4.1,47.8
0,2086,0,4784,0,0,100,352.5,79.2,86.7
1,10064,0,33470,0,0,100,206.1,11.9,76.1
0,76,0,977,0,0,100,196,100,70.6
1,264,0,8612,0,0,100,341.9,82,87.1
1,1686,0,45945,0,0,100,196,100,70.6
1,15627,0,7335,0,0,100,206.2,72.8,85.1
1,73410,0,137438,0,0,100,340.1,93.9,70.6
0,252,0,13110,0,0,100,183.1,33.6,91
1,3542,0,93057,0,0,100,12,100,100
1,1337,0,5848,0,0,100,24,100,100
0,27743,0,58741,0,0,100,0,0,0
0,18656,0,94963,0,0,100,206.2,72.8,85.1
1,530,0,57775,0,0,100,266,84,83.1
0,19842,0,59465,0,0,100,344.7,79.3,81.6
0,49,0,90087,0,0,100,201,98.1,81.2
1,13879,0,94997,0,0,100,196,100,70.6
0,103,1,71176,0,0,100,196,100,70.6
0,51426,0,27851,0,0,100,206,45.2,98
1,326,0,23911,0,0,100,357,98,96.9
0,15,0,40425,0,0,100,20,95.1,16.1
1,2190,0,27611,0,0,100,19.1,85.7,87.8
0,3,0,29995,0,0,100,196,100,70.6
1,2601,0,13575,0,0,100,331.1,72.2,89
0,3108,0,2555,0,0,100,196,100,70.6
0,16,0,3573,0,0,100,196,100,70.6
0,22197,1,64760,0,0,100,109.9,36.3,83.1
0,8,0,396727,0,0,100,12,100,100
1,264,0,12459,0,0,100,60,85.7,87.8
1,1663,0,213360,0,0,100,339.8,93.9,70.6
1,3579,0,22465,0,0,100,196,100,70.6
1,1914,0,2897,0,0,100,267,86,87.1
1,4505,0,11794,0,0,100,175,93.9,90.2
0,293,1,6150,0,0,100,0,100,60
1,264,0,83462,0,0,100,350.1,90.2,83.9
1,4875,0,18701,0,0,100,283.2,58.2,76.9
0,221,0,51565,0,0,100,196,100,70.6
1,5394,0,11877,0,0,100,0,0,0
1,804,0,145545,0,0,100,265.9,50,80
1,4268,0,6491,0,0,100,324.2,78.6,76.9
0,3973,0,57025,0,0,100,206.2,72.8,85.1
1,839,0,7643,0,0,100,351.9,30.2,96.1
0,14005,0,49611,0,0,100,160.9,92.5,62.7
0,3662,0,32310,0,0,100,188.9,32,66.3
0,62,0,8030,0,0,100,0,0,0
0,6389,0,299915,0,0,100,107,90.2,16.1
1,5873,0,12070,0,0,100,196,100,70.6
0,61,0,5766,0,0,100,0,100,100
1,948,0,6937,0,0,100,300,30.4,85.1
1,1447,0,8600,0,0,100,333.1,92.8,81.2
1,1663,0,213360,0,0,100,339.8,93.9,70.6
0,1674,0,26218,0,0,100,196,100,70.6
0,18433,0,144710,0,0,100,194.1,80.3,93.7
1,133195,3,102114,0,0,100,265.9,50,80
0,77345,0,117027,0,0,100,196,100,70.6
1,1103,0,21646,0,0,100,351.9,30.2,96.1
1,2606,0,6770,0,0,100,206.1,11.9,76.1
1,60,0,22171,0,0,100,0,100,100
1,6570,0,17750,0,0,100,196,100,70.6
1,76145,0,67218,0,0,100,206,45.2,98
1,3263,0,65969,0,0,100,212,43.4,67.8
1,2933,0,43292,0,0,100,330.8,15.9,96.1
1,14514,0,12442,0,0,100,351.9,30.2,96.1
0,596,0,24147,0,0,100,60,2.3,34.1
1,3075,0,9170,0,0,100,352.5,79.2,86.7
1,1368,0,55599,0,0,100,42.8,69.8,100
0,4361,0,22907,0,0,100,196,100,70.6
0,5429,0,31838,0,0,100,196,100,70.6
0,1829,0,27483,0,0,100,200,13.6,8.6
0,5572,0,8563,0,0,100,352.5,79.2,86.7
1,25258,0,66145,0,0,100,110.1,58.6,56.9
0,2634,0,128118,0,0,100,196,100,70.6
0,19570,0,30560,0,0,100,196,100,70.6
0,1596,0,35630,0,0,100,196,100,70.6
1,394,0,104314,0,0,100,196,100,70.6
1,92,0,174607,0,0,100,0,0,0
0,17244,0,140891,0,0,100,194.1,80.3,93.7
0,95,0,7713,0,0,100,196,100,70.6
0,44,0,49549,0,0,100,196,100,70.6
0,440,0,36781,0,0,100,0,0,0
1,17566,0,29410,0,0,100,0,0,0
0,1720,0,16804,0,0,100,196,100,70.6
1,946,0,117021,0,0,100,52.9,94.2,87.8
0,924,0,4768,0,0,100,352.5,79.2,86.7
1,17414,0,6298,0,0,100,300,61.9,69
1,92,0,174607,0,0,100,0,0,0
1,529,0,44610,0,0,100,196,100,70.6
1,185,0,19197,0,0,100,186,82.5,71.8
0,5163,0,37079,0,0,100,196,100,70.6
0,15256,0,30478,0,0,100,0,0,0
0,3575,0,56406,0,0,100,206.2,72.8,85.1
1,6220,0,35841,0,0,100,194.3,60.1,65.9
1,3470,0,22200,0,0,100,140,31.2,30.2
1,80,5,37714,0,0,100,196,100,70.6
0,6271,0,39881,0,0,100,206.2,72.8,85.1
1,796,0,2127,0,0,100,190,50,80
1,797,0,59357,0,0,100,288,23.4,83.9
1,4543,0,26101,0,0,100,196,100,70.6
0,89,0,21168,0,0,100,15,100,80
0,16038,0,17227,0,0,100,0,100,100
0,21554,0,101547,0,0,100,194.1,80.3,93.7
1,589,0,40379,0,0,100,340,75,80
1,4218,0,17425,0,0,100,270.9,91.9,67.8
1,6783,0,37860,0,0,100,300,98.2,87.8
0,3942,0,11407,0,0,100,206.1,11.9,76.1
1,95,0,1167,0,0,100,206.1,11.9,76.1
1,6423,0,37608,0,0,100,267.9,85,94.1
1,374,0,21112,0,0,100,351.9,30.2,96.1
0,837,0,59772,0,0,100,212,100,100
1,299,0,31039,0,0,100,244,100,100
0,23393,0,32357,0,0,100,0,0,0
1,10481,0,10154,0,0,100,320,42.9,46.7
1,21,0,28688,0,0,100,80.7,96.4,32.9
1,168,0,2760,0,0,100,0,100,96.1
0,107,0,2496,0,0,100,196,100,70.6
1,1096,0,6267,0,0,100,206,45.2,98
0,15047,0,18616,0,0,100,300,1.7,45.9
0,850,0,11329,0,0,100,206.1,11.9,76.1
0,3280,0,98035,0,0,100,196,100,70.6
1,1343,0,15953,0,0,100,195,100,80
1,3387,0,7921,0,0,100,196,100,70.6
1,2963,0,6641,0,0,100,312.1,52.8,92.2
0,1998,0,34603,0,0,100,198,94.1,100
0,4302,0,129534,0,0,100,17.2,75.2,98
1,101,0,14961,0,0,100,33,74.1,74.1
0,401,0,186138,0,0,100,0,90.1,91
0,498,0,567,0,0,100,196.5,28,56.1
0,10182,0,18035,0,0,100,196,100,70.6
0,169,0,928,0,0,100,196,100,70.6
0,12590,0,35117,0,0,100,0,0,0
1,891,0,8348,0,0,100,0,100,60
1,7087,0,87019,0,0,100,206.2,72.8,85.1
0,23,0,1200,0,0,100,113.3,42.6,82
1,21649,0,65692,0,0,100,190.4,100,72.5
1,1640,0,5289,0,0,100,196,100,70.6
1,51629,0,113784,0,0,100,268.2,100,70.2
1,5048,0,88358,0,0,100,0,0,0
0,5878,0,10087,0,0,100,0,100,60
1,44144,0,92378,0,0,100,0,0,0
0,3007,0,6591,0,0,100,80.7,96.4,32.9
1,921,0,7539,0,0,100,206.2,72.8,85.1
0,19161,0,50604,0,0,100,300,13,21.2
0,12613,0,15612,0,0,100,0,0,0
1,32,0,4464,0,0,100,196,100,70.6
0,2023,0,7843,0,0,100,47.8,96.1,50.2
1,207,0,3148,0,0,100,298.4,85.3,50.6
1,18,0,4576,0,0,100,206.2,72.8,85.1
1,2067,0,8731,0,0,100,21.4,68.1,92.2
1,14186,0,71525,0,0,100,318,89.2,91
0,3137,0,17577,0,0,100,196,100,70.6
1,2132,0,9853,0,0,100,47.4,95,31.4
1,25203,0,12663,0,0,100,351.9,30.2,96.1
1,2107,0,11980,0,0,100,266,94.2,74.1
1,1,0,8088,0,0,100,265.9,50,80
0,5326,0,42755,0,0,100,196,100,70.6
1,1642,0,1001,0,0,100,285.1,61.9,69
1,6169,0,6434,0,0,100,328,100,72.2
0,8039,0,12794,0,0,100,0,0,0
1,1997,0,1468,0,0,100,195,100,80
0,3859,1,6076,0,0,100,352.5,79.2,86.7
0,5024,0,5153,0,0,100,0,0,0
1,254,0,8404,0,0,100,196,100,70.6
1,2368,0,4892,0,0,100,355.1,100,100
0,2248,0,21815,0,0,100,26,43.4,47.8
1,3330,0,3968,0,0,100,198.8,90.8,51
0,117,0,88511,0,0,100,206,45.2,98
1,4261,0,50766,0,0,100,352.5,79.2,86.7
0,440,0,36781,0,0,100,0,0,0
0,1371,0,21547,0,0,100,194.1,80.3,93.7
0,3111,0,15517,0,0,100,190.3,41.4,66.3
0,4563,0,32046,0,0,100,206.2,72.8,85.1
0,9215,0,7262,0,0,100,196,100,70.6
0,1021,0,5542,0,0,100,110.1,58.6,56.9
1,12125,0,11830,0,0,100,60,93.7,18.8
0,8225,0,5675,0,0,100,196,100,70.6
0,14074,0,16403,0,0,100,326.1,83.7,79.6
1,4892,0,11841,0,0,100,206.1,11.9,76.1
1,3169,0,9645,0,0,100,196,100,70.6
1,1374,0,38482,0,0,100,206.2,72.8,85.1
0,47771,0,39161,0,0,100,196,100,70.6
1,176,0,3070,0,0,100,352.5,79.2,86.7
0,1556,0,13437,0,0,100,0,0,0
0,65217,0,26077,0,0,100,0,100,100
0,513,0,1334,0,0,100,110.1,58.6,56.9
1,39607,0,54991,0,0,100,37.3,95.3,33.7
1,17752,0,23042,0,0,100,340,60,100
1,16718,0,14976,0,0,100,15.3,97.8,53.3
1,75217,0,118026,0,0,100,0,0,0
1,15627,0,7335,0,0,100,206.2,72.8,85.1
1,833,0,13940,0,0,100,351.9,30.2,96.1
1,3549,0,58138,0,0,100,196,100,70.6
1,129,0,892,0,0,100,71.6,59,65.1
1,4408,0,11992,0,0,100,190.4,100,72.5
0,39,0,217794,0,0,100,109.9,36.3,83.1
1,13690,0,32906,0,0,100,206.2,72.8,85.1
0,6165,0,13625,0,0,100,0,0,0
1,1091,0,4901,0,0,100,351.9,30.2,96.1
1,491,0,34641,0,0,100,190.4,100,72.5
1,4791,0,40579,0,0,100,0,0,0
0,527,0,5735,0,0,100,196,97,78.8
0,1070,0,54930,0,0,100,196,100,70.6
0,842,0,29910,0,0,100,0,0,0
0,20105,0,57654,0,0,100,0,0,0
1,37274,0,159645,0,0,100,0,0,0
0,32,0,97045,0,0,100,0,100,100
1,1736,0,7600,0,0,100,17.2,75.2,98
0,12188,0,32129,0,0,100,348.1,92.9,76.9
0,6,0,34184,0,0,100,196,100,70.6
1,1645,0,10711,0,0,100,332.8,42.1,98.8
1,1364,0,6151,0,0,100,196,100,70.6
0,2,0,3868,0,0,100,225.8,95.1,80
1,1177,0,1519,0,0,100,196,100,70.6
0,1,0,2532,0,0,100,196,100,70.6
1,33783,0,77158,0,0,100,252.2,24.1,87.8
0,87,0,3889,0,0,100,200,1.8,65.9
0,17089,0,43187,0,0,100,0,0,0
1,2636,0,15618,0,0,100,0,66.2,76.5
0,8847,0,16848,0,0,100,194.1,80.3,93.7
1,4079,0,17931,0,0,100,109.9,36.3,83.1
1,647,0,106009,0,0,100,190.4,100,72.5
0,10309,0,3056,0,0,100,196,100,70.6
1,11948,0,30707,0,0,100,206.2,72.8,85.1
0,13740,153,14085,0,0,100,0,0,0
0,6614,0,47685,0,0,100,196,100,70.6
0,6294,0,40221,0,0,100,0,0,0
1,1714,0,46673,0,0,100,32.8,83.8,94.1
1,550,0,20883,0,0,100,196,100,70.6
0,32065,0,134122,0,0,100,196.8,84.4,78
1,929,0,197432,0,0,100,271.1,13.9,76.1
0,12871,0,11562,0,0,100,196,100,70.6
1,7817,3,55976,0,0,100,352.5,79.2,86.7
1,1731,0,2673,0,0,100,196,100,70.6
0,3094,0,8442,0,0,100,109.9,36.3,83.1
0,657,0,15286,0,0,100,244,100,100
1,4453,0,9898,0,0,100,196,100,70.6
1,11199,0,4879,0,0,100,80.7,96.4,32.9
0,1352,0,36314,0,0,100,206.2,72.8,85.1
1,15924,0,15043,0,0,100,0,0,0
1,2515,0,4667,0,0,100,295.2,83,76.1
1,1052,0,11236,0,0,100,265.9,50,80
1,431,0,324,0,0,100,206.1,11.9,76.1
1,87,0,90188,0,0,100,319,100,98
1,744,0,5874,0,0,100,287.8,43.7,87.8
1,11,0,1846,0,0,100,196,100,70.6
0,94,0,18054,0,0,100,344.7,79.3,81.6
1,9410,0,13707,0,0,100,340,75,80
0,14793,0,30545,0,0,100,196,100,70.6
0,362,1,28258,0,0,100,196,100,70.6
1,2980,0,25797,0,0,100,294.8,83.2,49
1,1604,0,2567,0,0,100,196,100,70.6
1,1018,0,24631,0,0,100,26.1,95,94.1
0,56,0,143266,0,0,100,129.9,96.9,63.9
0,629,0,22200,0,0,100,195,100,80
1,1691,0,13331,0,0,100,207.7,86.9,42
0,549,0,29596,0,0,100,352.5,79.2,86.7
1,5320,0,24625,0,0,100,351.9,30.2,96.1
1,16736,0,9664,0,0,100,351.9,30.2,96.1
1,1734,0,1360,0,0,100,196,100,70.6
0,4,1,1508,0,0,100,196,87.2,52.2
1,22305,0,106831,0,0,100,0,0,0
1,120,0,4353,0,0,100,196,100,70.6
1,475,0,23766,0,0,100,0,70,3.9
0,6808,0,508440,0,0,100,0,0,0
0,5958,0,17950,0,0,100,0,0,0
0,2,0,11335,0,0,100,0,100,60
1,7554,0,18912,0,0,100,230.2,92.8,92.9
1,98865,0,78995,0,0,100,0,0,0
0,1802,0,76314,0,0,100,0,0,0
1,804,0,3841,0,0,100,206.2,72.8,85.1
1,1974,0,2824,0,0,100,23.5,27.1,100
0,4555,0,36322,0,0,100,88,78,67.8
1,6576,0,14315,0,0,100,265.9,50,80
1,105774,0,145604,0,0,100,189.6,67.7,65.5
0,1302,0,6346,0,0,100,196,100,70.6
1,32663,0,172965,0,0,100,0,0,0
1,73189,0,53981,0,0,100,206,45.2,98
0,49626,0,6804,0,0,100,194.1,80.3,93.7
1,651,0,8446,0,0,100,52.1,94.5,50.2
1,3184,0,13470,0,0,100,114.4,96.6,34.9
0,5295,0,39616,0,0,100,206.1,11.9,76.1
0,1138,0,13666,0,0,100,352.5,79.2,86.7
0,1516,0,142749,0,0,100,8.3,36.2,78
1,1781,0,881,0,0,100,185.7,97.6,97.3
0,883,0,2130,0,0,100,110.1,58.6,56.9
1,2725,0,11935,0,0,100,196,100,70.6
0,919,0,2545,0,0,100,265.9,87.7,89
0,3814,0,7573,0,0,100,196.8,84.4,78
1,2961,0,7328,0,0,100,333,92.8,92.2
1,14186,0,71526,0,0,100,318,89.2,91
1,550,0,48844,0,0,100,0,0,0
1,38350,0,39249,0,0,100,196,100,70.6
1,11855,0,20232,0,0,100,309.2,34,98
1,4754,0,83253,0,0,100,340.1,93.9,70.6
1,1176,0,21233,0,0,100,178.9,81.4,54.9
0,3492,0,13821,0,0,100,196,100,70.6
1,2140,0,13153,0,0,100,0,0,0
1,436,0,7004,0,0,100,340.1,93.9,70.6
1,1946,0,24243,0,0,100,160,100,100
1,3341,0,8076,0,0,100,344.7,79.3,81.6
1,15770,0,55563,0,0,100,195.9,100,96.1
0,1478,0,8075,0,0,100,0,0,0
1,2083,0,8436,0,0,100,71.6,59,65.1
0,26,0,20798,0,0,100,0,100,100
1,2102,0,8852,0,0,100,254.3,84,49
1,230,0,9466,0,0,100,281.9,94.7,67.1
0,1728,0,10640,0,0,100,196,100,70.6
1,16813,0,176057,0,0,100,205.9,18.1,80
0,1587,0,31853,0,0,100,194.1,80.3,93.7
1,1042,0,32920,0,0,100,196,100,70.6
0,3248,0,39171,0,0,100,193.3,90,3.9
1,7877,0,44196,0,0,100,9,94,92.2
0,13006,0,6182,0,0,100,196,100,70.6
1,134,0,12131,0,0,100,206,45.2,98
1,5206,0,47287,0,0,100,344.9,94.1,92.9
1,2541,0,24366,0,0,100,211,37.8,90.2
0,1932,0,10882,0,0,100,196,100,70.6
1,55476,0,94021,0,0,100,110.1,58.6,56.9
1,1110,0,32075,0,0,100,169.9,80.2,92.9
1,18544,0,38426,0,0,100,203,66.9,96.1
1,73903,0,47861,0,0,100,290.1,100,100
1,1432,0,2303,0,0,100,0,44,65.1
0,6663,0,44753,0,0,100,12,100,100
0,1770,0,12063,0,0,100,117.1,51.2,32.2
1,0,0,10915,0,0,100,0,0,100
0,117,0,48109,0,0,100,196,100,70.6
0,3,0,126,0,0,100,0,0,0
1,1156,0,11748,0,0,100,168,98,96.1
1,1537,0,7715,0,0,100,195.9,74,92.2
0,4420,0,7848,0,0,100,196,100,70.6
0,4542,0,23501,0,0,100,196,100,70.6
1,36,0,251,0,0,100,196,100,70.6
0,4032,0,7524,0,0,100,0,0,0
1,2412,0,6502,0,0,100,0,100,100
1,1579,0,4835,0,0,100,318.1,82,100
1,788,0,4987,0,0,100,340,60,100
1,13988,0,41280,0,0,100,265.9,50,80
0,2544,0,17431,0,0,100,0,0,0
1,311,0,1241,0,0,100,17.1,48.5,93.7
0,88,0,16362,0,0,100,0,100,100
0,11,0,372,0,0,100,0,0,0
0,149,0,700,0,0,100,206.2,72.8,85.1
1,24671,0,59509,0,0,100,0,100,100
1,8133,0,4612,0,0,100,115.2,85.8,91
1,307,0,12900,0,0,100,196,100,70.6
1,267,0,612,0,0,100,206.2,72.8,85.1
1,67,0,4291,0,0,100,22.9,63.4,60
1,2457,0,18065,0,0,100,125,92.3,5.1
1,233,0,5118,0,0,100,17.2,75.2,98
1,149,0,4081,0,0,100,196,100,70.6
1,22,0,640,0,0,100,0,0,0
0,49,0,158218,0,0,100,230.1,47.5,70.2
0,563,0,61474,0,0,100,0,100,94.1
1,736,0,1607,0,0,100,196,100,70.6
1,63,0,85563,0,0,100,265.9,50,80
0,215,0,1159,0,0,100,206.2,72.8,85.1
0,7416,0,6847,0,0,100,206.2,72.8,85.1
1,9588,0,45290,0,0,100,196,100,70.6
1,176,0,2185,0,0,100,40,37.2,53.7
1,510,0,3501,0,0,100,194.1,80.3,93.7
1,11067,0,38566,0,0,100,80.7,96.4,32.9
0,645,0,62127,0,0,100,194.1,80.3,93.7
1,3477,0,25013,0,0,100,0,0,0
1,529,0,11733,0,0,100,351.9,30.2,96.1
1,52,0,9858,0,0,100,352.5,79.2,86.7
0,9937,0,28613,0,0,100,0,0,0
1,1277,0,23694,0,0,100,0,100,100
0,2076,0,60010,0,0,100,0,100,100
0,1797,0,19400,0,0,100,196,100,70.6
0,20785,6,12483,0,0,100,193.9,83.8,74.9
0,5959,0,5826,0,0,100,206.2,72.8,85.1
0,17387,0,65455,0,0,100,0,100,98.8
1,4136,0,19332,0,0,100,321.1,100,70.2
0,39,0,162,0,0,100,194.1,80.3,93.7
1,2711,0,12886,0,0,100,351.9,30.2,96.1
1,4300,0,5040,0,0,100,340.1,93.9,70.6
0,5,0,11099,0,0,100,110.1,58.6,56.9
1,2003,0,57106,0,0,100,351.9,30.2,96.1
0,4529,0,136463,0,0,100,0,100,60
1,4709,0,11954,0,0,100,0,0,0
1,1832,0,7334,0,0,100,265.9,50,80
1,22034,0,26005,0,0,100,337,80,92.2
1,258,0,3360,0,0,100,188.8,76.2,83.9
1,2077,0,3668,0,0,100,305.1,49.2,94.1
0,216,0,13204,0,0,100,196,100,70.6
0,8237,0,9981,0,0,100,352.5,79.2,86.7
1,3390,0,7949,0,0,100,149.1,90.3,85.1
0,0,0,17787,0,0,100,340.1,93.9,70.6
1,573,0,20272,0,0,100,196,100,70.6
1,39065,0,70242,0,0,100,30,40,33.3
1,12945,0,55131,0,0,100,351.9,30.2,96.1
1,4058,0,17823,0,0,100,196,100,70.6
1,4227,0,17486,0,0,100,0,0,0
1,9250,0,27009,0,0,100,0,0,0
0,1692,0,3045,0,0,100,0,0,0
0,1916,0,575793,0,0,100,196.8,84.4,78
1,7361,0,38667,0,0,100,0,0,0
1,8120,0,289964,0,0,100,206.1,11.9,76.1
1,5827,0,25797,0,0,100,0,87.3,21.6
0,4454,0,5406,0,0,100,352.5,79.2,86.7
0,258,0,5147,0,0,100,196,100,70.6
1,23108,0,63626,0,0,100,0,0,0
1,740,0,13529,0,0,100,206.1,11.9,76.1
0,106,0,6580,0,0,100,196,100,70.6
1,1756,0,5072,0,0,100,115,100,70.2
1,2364,0,11434,0,0,100,345.1,92,87.8
0,22218,0,69633,0,0,100,199.1,100,100
0,3461,0,99045,0,0,100,206.1,11.9,76.1
1,88300,0,182925,0,0,100,0,82.1,81.2
1,11423,0,5568,0,0,100,201.4,76.9,100
0,771,0,9348,0,0,100,196,100,70.6
1,1329,0,8549,0,0,100,206,45.2,98
0,50,0,1865,0,0,100,196,100,70.6
0,22633,0,36380,0,0,100,206.1,11.9,76.1
0,75,0,20738,0,0,100,196,100,70.6
1,4329,0,84392,0,0,100,352.5,79.2,86.7
1,416,0,18203,0,0,100,17.2,75.2,98
0,101,0,3228,0,0,100,0,100,100
1,1230,0,3073,0,0,100,347.6,95.3,42
1,4456,0,4228,0,0,100,296.9,94.2,87.8
1,288,0,4060,0,0,100,272.4,25.2,98
0,7185,0,43367,0,0,100,352.5,79.2,86.7
1,435,0,580,0,0,100,196,100,70.6
0,2507,0,27698,0,0,100,194.1,80.3,93.7
1,868,0,3831,0,0,100,196,100,70.6
1,503,0,11747,0,0,100,340.1,93.9,70.6
1,5259,0,7725,0,0,100,206.1,11.9,76.1
0,775,0,48828,0,0,100,241.8,91.1,43.9
1,8217,0,20959,0,0,100,340,75,80
1,1852,0,7261,0,0,100,351.9,30.2,96.1
0,7390,0,5697,0,0,100,190.1,100,72.5
1,7527,0,23109,0,0,100,196,100,70.6
1,4879,0,2103,0,0,100,0,100,100
1,6462,0,14139,0,0,100,109.9,36.3,83.1
1,1111,0,28447,0,0,100,80.7,96.4,32.9
1,2067,0,5164,0,0,100,265.9,50,80
0,7597,1,36743,0,0,100,344.7,79.3,81.6
1,7762,0,19650,0,0,100,206.2,72.8,85.1
0,871,0,1322,0,0,100,0,0,0
0,951,0,17997,0,0,100,22.7,70.7,61.6
1,7795,0,20153,0,0,100,300,90.3,92.9
1,3467,0,13506,0,0,100,196,100,70.6
1,154,0,173325,0,0,100,42.8,69.8,100
0,23798,0,26382,0,0,100,351.9,30.2,96.1
0,890,0,994,0,0,100,196,100,70.6
1,25525,0,14195,0,0,100,265.9,50,80
1,677,0,8812,0,0,100,351.9,30.2,96.1
0,286,0,10115,0,0,100,196,100,70.6
0,1258,0,982,0,0,100,206.2,72.8,85.1
1,0,0,938,0,0,100,196,100,70.6
1,760,0,125088,0,0,100,340.1,93.9,70.6
1,10284,0,63072,0,0,100,60,93.8,31.4
1,407,0,6011,0,0,100,351.9,30.2,96.1
1,1090,0,14881,0,0,100,196,100,70.6
1,2712,0,24666,0,0,100,0,0,0
0,14728,0,84444,0,0,100,109.9,100,70.2
0,46,0,6718,0,0,100,110.1,58.6,56.9
1,8120,0,289964,0,0,100,206.1,11.9,76.1
0,9404,0,29399,0,0,100,0,100,100
1,12227,0,29430,0,0,100,178.9,96.1,91
0,1819,0,44589,0,0,100,0,0,60
1,894,0,2300,0,0,100,352.5,79.2,86.7
1,27908,0,14500,0,0,100,43.1,100,100
0,313,0,337,0,0,100,344.7,79.3,81.6
0,2742,0,15956,0,0,100,205.8,88,82
0,1659,0,5172,0,0,100,203.7,41.5,81.2
1,54100,0,63534,0,0,100,273.2,96.3,63.9
1,1936,0,4604,0,0,100,0,0,0
1,47,0,43691,0,0,100,271.9,67.3,65.9
0,2003,0,7487,0,0,100,0,0,5.1
1,26706,0,30785,0,0,100,36,37.9,77.6
1,1016,0,4410,0,0,100,33.1,90.2,92.2
1,3057,0,25178,0,0,100,294.8,90.2,20
1,12880,0,41319,0,0,100,352.1,92.1,94.1
0,8,0,1071,0,0,100,240,100,100
1,5054,0,12905,0,0,100,351.9,30.2,96.1
0,268,0,319,0,0,100,196,100,70.6
1,4270,0,157297,0,0,100,0,0,0
1,16098,0,44681,0,0,100,206.1,11.9,76.1
0,1005,0,182784,0,0,100,80.7,96.4,32.9
1,378,0,6046,0,0,100,196,100,70.6
1,5033,0,9237,0,0,100,359.4,90.1,91
1,41647,0,72128,0,0,100,196,100,70.6
0,3103,0,29712,0,0,100,206.1,11.9,76.1
1,9864,0,70793,0,0,100,253.8,67,76.1
1,2428,0,1721,0,0,100,110.1,58.6,56.9
0,1392,0,3418,0,0,100,110.1,58.6,56.9
1,182,0,2276,0,0,100,32,92,63.9
0,909,0,1560,0,0,100,196,100,70.6
0,2379,0,41896,0,0,100,351.9,30.2,96.1
1,11306,0,34218,0,0,100,196,100,70.6
0,1630,0,6755,0,0,100,0,0,0
0,5,0,454,0,0,100,196,100,70.6
0,6029,0,6161,0,0,100,40.2,72.3,62.4
1,321,0,5824,0,0,100,240,32.4,27.8
1,3401,0,56861,0,0,100,80.7,96.4,32.9
1,0,0,76231,0,0,100,66.5,86.8,20.8
0,1611,0,12533,0,0,100,196.2,92.4,36.1
1,516,0,5476,0,0,100,228.1,74.1,56.1
1,7072,0,20587,0,0,100,290.1,95.9,67.1
1,2585,0,1276,0,0,100,0,0,0
0,1201,0,5839,0,0,100,17.2,75.2,98
1,431,0,2213,0,0,100,200.7,58.2,72.2
1,380,0,8205,0,0,100,0,100,100
1,21246,0,29459,0,0,100,265.9,50,80
0,3946,0,3790,0,0,100,196,100,70.6
1,1393,0,15410,0,0,100,302.1,95,70.2
1,4542,0,16372,0,0,100,327.9,65.9,100
0,24385,0,50305,0,0,100,196,100,70.6
1,7177,0,11194,0,0,100,163.1,65.1,92.2
0,4217,0,40771,0,0,100,196,100,70.6
1,2177,0,2608,0,0,100,196,100,70.6
1,11524,0,89424,0,0,100,196,100,70.6
